,TRAVELER_ID,RESIDENCE_SGG_CD,GENDER,AGE_GRP,EDU_NM,MARR_STTS,FAMILY_MEMB,JOB_NM,INCOME,TRAVEL_TERM,TRAVEL_NUM,TRAVEL_LIKE_SIDO_1,TRAVEL_LIKE_SIDO_2,TRAVEL_LIKE_SIDO_3,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION,TRAVEL_STATUS_ACCOMPANY,TRAVEL_COMPANIONS_NUM,trip_day,pre_PAYMENT_load,COMPANION_AGE_avg,PAYMENT_AMT_WON,payment_bin,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,자연,도시,숙박,당일,새로운지역,익숙한지역,편하지만비싼숙소,불편하지만저렴한숙소,휴식,체험활동,알려지지않은여행지,알려진여행지,계획,즉흥,사진중요하지않음,사진중요
6783,c006660,8,1,20,6,0,3,1,3,1,0,10,8,15,1,16,5,3,1,0.5,35.0,129100.0,0.0,1,1,1,0,0,0,0,0,0,0,2,0,3,0,0,2,2,0,2,0,1,0,3,0,0,1
6784,c003013,5,1,40,7,1,2,1,4,1,1,10,10,5,6,14,6,6,2,0.4,45.0,2560160.0,1.0,0,1,1,0,1,0,0,0,0,0,1,0,2,0,1,0,2,0,0,0,0,1,1,0,0,0
6785,c004304,8,0,50,6,1,3,2,6,1,0,7,14,4,1,16,4,0,1,0.5,50.0,31000.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
6786,c005639,4,1,20,6,0,0,2,3,1,0,12,0,11,4,14,1,1,1,0.5,35.0,161000.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,0,1,2,0,0,2
6787,c003104,8,1,40,4,1,3,4,5,1,0,8,15,8,1,16,3,3,1,0.5,45.0,1239600.0,1.0,0,0,0,0,0,1,0,0,0,0,3,0,3,0,0,2,0,2,0,2,0,2,0,3,2,0
6788,b006134,0,0,50,6,1,3,2,4,2,0,8,8,15,8,17,1,1,2,0.0,55.0,209990.0,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,0,2,0,2
6789,c003758,12,1,20,6,0,0,9,10,3,0,1,11,0,13,10,1,1,2,0.5,25.0,287530.0,0.0,0,1,1,0,0,0,1,0,0,0,0,3,3,0,0,1,3,0,3,0,1,0,0,2,3,0
6790,c005056,12,0,20,6,0,2,2,3,1,0,15,0,11,13,14,4,0,1,0.5,20.0,43600.0,0.0,1,1,0,0,0,0,1,0,0,0,2,0,0,2,2,0,2,0,0,2,0,2,0,2,2,0
6791,c008129,11,0,30,6,1,1,1,4,1,2,8,14,8,15,13,0,1,2,0.5,35.0,560750.0,1.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,1,1,0,0,3,0,3
6792,c001664,0,1,40,6,0,0,2,4,2,2,15,12,8,8,13,4,0,1,0.5,40.0,96800.0,0.0,1,0,0,1,0,0,1,0,0,0,3,0,0,3,3,0,0,2,0,1,1,0,3,0,2,0
6793,c009104,10,1,30,6,1,1,1,3,1,0,10,11,1,16,16,0,1,1,0.5,30.0,113150.0,0.0,1,1,1,0,0,0,0,0,0,0,0,1,3,0,0,0,3,0,2,0,0,2,1,0,0,2
6794,c003657,11,1,60,4,1,2,10,1,1,0,10,10,10,15,16,6,2,1,0.5,50.0,25400.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,3,3,0,0,3,2,0,2,0,2,0,3,0
6795,c009314,0,1,40,6,1,2,1,3,1,0,11,11,11,8,14,1,1,1,0.5,40.0,48000.0,0.0,0,0,1,0,0,1,1,0,0,0,3,0,0,0,2,0,2,0,2,0,2,0,2,0,0,3
6796,c002387,4,0,20,5,0,1,13,2,1,0,15,8,12,4,13,4,1,2,0.0,20.0,208499.0,0.0,1,0,0,0,0,1,1,0,0,0,3,0,3,0,1,0,2,0,2,0,2,0,0,1,0,2
6797,c002990,15,1,30,6,0,3,2,0,2,2,15,15,0,2,14,4,0,2,0.0,30.0,194020.0,0.0,1,0,0,1,0,0,0,1,0,0,0,1,2,0,2,0,0,1,0,2,1,0,0,2,0,2
6798,c004512,12,0,30,6,1,1,2,3,1,0,11,8,1,13,14,4,0,1,0.5,30.0,8300.0,0.0,1,0,0,0,1,0,0,1,0,0,3,0,0,3,3,0,3,0,1,0,2,0,0,2,0,3
6799,a007780,8,0,20,6,0,4,11,0,1,0,15,8,9,1,1,1,1,1,0.3,25.0,183847.0,0.0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,1,0,0,1,1,0
6800,c005702,8,1,60,6,0,2,2,3,1,0,8,3,10,1,16,5,2,1,0.5,65.0,75500.0,0.0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,2,2,0
6801,c000576,5,0,40,4,1,1,1,4,2,1,12,13,11,6,14,0,1,2,0.2,45.0,173800.0,0.0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,2,0,0,1,1,0,0,0
6802,c012073,0,0,20,6,0,3,11,1,1,0,15,15,11,8,13,2,13,3,1.0,46.81818181818182,1885400.0,1.0,1,1,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
6803,c006425,7,1,30,6,3,2,12,3,1,0,0,9,5,9,16,1,1,2,0.2,30.0,187700.0,0.0,1,0,1,0,1,0,0,0,0,0,2,0,3,0,2,0,0,0,2,0,0,2,0,2,0,3
6804,c000545,8,1,40,6,0,4,2,2,1,1,9,7,7,1,17,4,1,2,0.5,35.0,176890.0,0.0,1,0,0,1,0,1,0,0,0,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
6805,c008994,12,1,20,6,0,0,11,2,1,1,0,15,15,13,13,1,1,1,0.5,25.0,105200.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,3,0,0,3
6806,c000016,1,0,60,8,1,1,13,3,3,2,8,12,13,7,17,4,0,3,0.5,60.0,245180.0,0.0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,2,0,0,1,1,0,1,0,2,0,0,3
6807,c000307,4,1,20,6,0,2,13,0,1,0,4,12,0,4,13,1,1,3,0.3,25.0,408150.0,0.0,1,1,1,0,0,0,0,0,0,0,0,1,2,0,2,0,2,0,2,0,0,0,2,0,0,0
6808,c011485,10,1,20,6,1,2,2,4,1,0,14,15,8,16,14,6,2,1,0.5,20.0,78500.0,0.0,1,1,1,0,0,0,0,0,0,0,3,0,0,0,3,0,0,2,3,0,3,0,0,3,3,0
6809,c009461,7,1,30,5,1,1,2,3,1,1,15,14,14,9,17,0,1,1,0.5,35.0,76600.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,3,0,3,0,0,0,0,0,0,0,0,3
6810,c011987,15,1,20,6,0,0,12,3,2,3,14,9,14,2,17,4,0,2,0.5,20.0,59200.0,0.0,1,1,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,2,3,0,1,0,0,2,0,1
6811,c011594,15,1,40,6,0,0,1,2,1,0,1,15,12,2,13,4,0,2,0.1,40.0,324300.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,2,0,2,0,0,2,0,2,0,1,0,2,0,3
6812,c005653,10,0,30,6,1,2,1,4,0,0,9,0,0,16,17,6,2,1,0.5,35.0,65400.0,0.0,1,1,1,0,0,0,0,0,0,0,0,2,1,0,0,2,0,2,2,0,0,2,0,0,0,0
6813,c013663,5,1,30,6,0,0,2,3,1,1,0,10,8,6,14,1,2,1,0.5,30.0,84900.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0,3,0,0,0,0,0,0,3,0,0
6814,c000343,0,1,30,6,1,4,2,5,2,5,15,1,13,8,17,2,7,3,0.9,5.0,828914.0,1.0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,2,0,1,0,0,1,2,0,0,1
6815,c011756,0,1,50,5,1,4,2,3,2,3,7,7,12,8,4,6,3,1,0.5,21.666666666666668,487000.0,0.0,1,1,1,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,3,0,0,3,3,0,0,3
6816,c005993,4,0,20,6,0,3,3,1,2,0,4,12,11,4,13,1,1,1,0.5,25.0,33200.0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0
6817,c004997,15,0,30,6,1,1,6,4,2,4,8,12,13,2,13,4,0,2,0.5,30.0,148460.0,0.0,1,0,0,0,0,1,0,1,0,0,3,0,1,0,0,0,0,2,0,2,1,0,1,0,0,0
6818,c008974,8,1,20,6,0,0,3,3,2,2,3,7,8,1,10,0,1,1,0.5,55.0,132250.0,0.0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,3,0,2,0,0,0,2,0,3,0,1,0
6819,c002484,9,0,50,6,1,3,1,7,2,2,10,3,11,0,13,4,0,2,0.5,50.0,136000.0,0.0,0,1,0,1,0,0,1,0,0,0,3,0,0,0,0,0,3,0,0,2,3,0,0,3,0,2
6820,c001640,0,1,30,6,0,1,13,0,2,2,7,12,7,8,13,4,0,3,0.2,30.0,332110.0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,2,0,2,0,0,0,2,2,0
6821,c003404,0,1,20,6,0,0,1,3,1,0,8,1,15,8,6,1,1,2,0.5,20.0,159100.0,0.0,1,1,0,0,0,0,0,0,1,0,1,0,3,0,2,0,1,0,2,0,1,0,0,0,1,0
6822,c003303,5,1,50,7,1,3,1,5,1,0,15,1,8,6,10,6,3,1,0.5,40.0,171100.0,0.0,1,1,1,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,0,2,0,0,2,0,1
6823,c012360,8,0,20,5,0,2,1,3,1,0,7,7,0,1,17,4,0,1,0.5,20.0,22500.0,0.0,1,1,0,0,0,1,0,0,0,0,2,0,0,1,3,0,2,0,2,0,0,1,0,0,0,3
6824,c000416,12,1,30,5,1,1,13,0,3,4,8,9,15,13,13,0,1,3,0.2,45.0,395300.0,0.0,0,1,1,0,0,0,1,0,0,0,3,0,3,0,3,0,3,0,3,0,3,0,0,2,0,0
6825,c009486,0,1,30,6,1,0,2,3,2,1,15,1,8,8,16,0,1,1,0.5,35.0,180450.0,0.0,1,0,1,0,0,0,1,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,2,0,0,3
6826,c003351,11,0,40,6,1,4,0,7,2,3,15,8,13,15,13,6,4,2,0.3,21.666666666666668,145100.0,0.0,0,0,1,0,0,0,1,1,0,0,1,0,3,0,3,0,0,2,0,2,1,0,2,0,0,1
6827,c014340,5,0,20,6,0,0,11,3,1,0,11,4,9,6,14,1,1,1,0.5,25.0,72000.0,0.0,1,0,1,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2
6828,c002759,8,1,20,7,0,1,1,4,1,0,7,3,15,1,17,1,1,2,0.1,25.0,499400.0,0.0,0,0,1,0,0,1,1,0,0,0,1,0,3,0,1,0,1,0,2,0,2,0,2,0,2,0
6829,c000312,12,1,40,6,1,3,2,2,2,4,0,4,12,13,14,3,3,2,0.9,25.0,477900.0,0.0,1,1,1,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,3,0,1,0,3,0,3,0
6830,c006641,0,1,30,6,1,2,1,3,1,1,15,13,12,8,16,3,2,2,0.5,20.0,192600.0,0.0,1,0,1,0,0,0,1,0,0,0,0,2,3,0,3,0,0,0,0,2,3,0,3,0,0,3
6831,c013244,0,1,30,6,1,1,2,3,1,0,15,10,13,8,6,4,0,1,0.5,30.0,62350.0,0.0,1,0,0,1,0,0,1,0,0,0,3,0,3,0,3,0,2,0,3,0,1,0,3,0,1,0
6832,c006754,3,1,50,6,1,3,1,4,1,1,7,3,8,11,16,0,1,2,0.6,50.0,306900.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,3,0,1,0,2,0,3,0,0,2,2,0,0,2
6833,c011638,5,1,20,6,0,0,11,1,0,0,1,5,14,6,14,0,1,1,0.5,55.0,22500.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,3,0,1,0,1,0,3
6834,c004160,12,1,20,5,0,0,12,2,1,0,15,0,12,13,14,4,0,1,0.5,20.0,57000.0,0.0,1,1,0,0,0,1,0,0,0,0,0,1,2,0,2,0,1,0,0,0,1,0,2,0,0,1
6835,c003319,0,1,30,6,0,1,2,3,1,0,8,3,7,8,17,1,1,3,0.1,35.0,402640.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,2,0,0,0,0,3
6836,c001530,4,0,20,7,0,0,13,2,2,4,8,10,15,8,16,5,2,2,0.5,25.0,392633.0,0.0,1,0,1,1,0,0,0,0,0,0,3,0,3,0,3,0,0,1,0,0,3,0,3,0,0,3
6837,c009390,0,1,50,6,1,1,1,2,1,0,15,12,7,8,16,5,1,1,0.5,55.0,43600.0,0.0,1,1,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,2,1,0,0,3,0,3,0,1
6838,c000088,0,0,40,8,1,2,1,9,1,1,8,8,8,8,6,6,2,2,0.5,25.0,294000.0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,3,3,0,1,0,0,0,0,2,3,0,0,0
6839,c002344,2,0,20,6,0,1,2,2,1,0,13,1,13,5,6,1,1,2,0.5,20.0,299500.0,0.0,0,0,1,0,0,0,1,1,0,0,0,0,2,0,2,0,2,0,0,2,2,0,2,0,0,2
6840,c003941,8,0,50,6,1,2,2,8,1,1,8,9,8,8,13,3,4,2,0.5,47.5,761800.0,1.0,1,0,1,0,0,0,1,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,2,0,0,2
6841,c005558,11,0,30,6,1,1,2,3,2,4,1,15,8,15,17,0,1,1,0.5,35.0,55700.0,0.0,1,1,1,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,2,0,0,0,0,3,2,0
6842,c007711,7,0,40,6,1,3,2,4,1,0,15,0,13,9,16,2,3,1,0.5,45.0,90000.0,0.0,0,0,1,0,0,0,1,1,0,0,2,0,3,0,3,0,2,0,0,0,0,2,2,0,0,2
6843,c012387,13,1,20,6,1,1,2,3,1,0,15,8,12,12,13,0,1,1,0.5,20.0,37500.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,2,0,0,1,1,0,0,2
6844,c000908,7,0,20,6,1,1,2,4,2,3,15,12,8,9,16,1,1,2,0.4,20.0,234300.0,0.0,0,1,0,0,0,0,1,1,0,0,2,0,2,0,2,0,2,0,2,0,2,0,0,2,0,1
6845,c001399,16,0,20,6,0,0,1,3,1,1,0,1,0,14,4,4,1,2,0.5,25.0,228000.0,0.0,1,0,0,0,1,0,1,0,0,0,0,1,0,2,2,0,0,2,0,2,1,0,0,3,0,2
6846,c002019,0,1,40,6,1,3,2,5,1,0,15,15,8,8,14,1,1,2,0.5,45.0,264518.0,0.0,0,0,0,0,0,0,1,1,0,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,3
6847,c002917,11,1,30,6,1,4,2,2,0,0,9,15,10,15,17,6,1,1,0.5,5.0,113500.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,1,0,3
6848,c003401,4,1,30,6,0,2,1,3,1,3,12,12,12,4,13,5,2,1,0.5,30.0,101500.0,0.0,1,1,1,0,0,0,0,0,0,0,2,0,0,2,1,0,3,0,2,0,2,0,1,0,0,2
6849,c013722,12,0,20,5,0,2,1,1,1,0,1,5,6,13,13,1,1,1,0.5,25.0,82000.0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,2,0,2
6850,c000127,0,0,30,6,1,1,1,8,1,0,15,1,8,8,16,5,4,2,0.9,40.0,1045800.0,1.0,1,1,1,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,3,0,0,2,0,2,1,0
6851,c014268,4,1,30,6,1,1,2,1,1,1,12,12,1,4,13,0,1,1,0.5,35.0,34700.0,0.0,0,1,0,0,1,1,0,0,0,0,0,2,1,0,2,0,2,0,0,2,0,2,2,0,0,2
6852,c011768,1,1,30,6,0,1,12,0,2,1,12,12,12,7,13,4,0,2,0.5,30.0,146240.0,0.0,1,1,0,1,0,0,0,0,0,0,3,0,3,0,3,0,1,0,3,0,0,3,0,3,2,0
6853,a006482,8,1,30,5,1,2,1,3,2,5,8,12,15,1,9,6,2,1,0.5,35.0,87000.0,0.0,1,0,1,0,0,0,0,0,0,1,3,0,2,0,0,0,3,0,2,0,1,0,0,2,2,0
6854,c003554,0,0,40,6,1,2,12,5,1,0,8,8,15,8,17,3,1,2,0.5,5.0,315740.0,0.0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,3,0,0,0,0,1,0,0
6855,c011773,4,1,50,5,1,2,1,0,0,0,12,12,12,4,13,6,3,2,0.2,30.0,380000.0,0.0,1,1,0,0,0,0,1,0,0,0,2,0,2,0,1,0,2,0,1,0,0,2,0,1,0,3
6856,c003108,14,0,40,6,1,2,1,0,1,0,8,14,14,3,13,6,2,3,0.6,30.0,555000.0,1.0,0,1,1,0,0,0,0,1,0,0,2,0,2,0,1,0,0,1,1,0,0,2,1,0,0,2
6857,a002570,8,0,40,5,1,3,2,4,2,4,8,8,10,8,1,6,3,3,0.7,15.0,804200.0,1.0,1,1,1,0,0,0,0,0,0,0,2,0,3,0,0,0,1,0,0,2,0,0,3,0,0,2
6858,c009182,0,0,30,6,0,0,2,4,2,2,15,4,1,8,14,1,1,2,0.1,35.0,260400.0,0.0,0,0,1,0,0,1,0,1,0,0,0,2,1,0,0,1,1,0,2,0,2,0,0,2,2,0
6859,c008899,8,1,30,6,0,3,2,3,2,3,8,1,7,1,6,4,2,1,0.5,55.0,61290.0,0.0,1,0,1,0,0,0,0,0,0,0,3,0,3,0,0,3,0,3,0,3,0,2,1,0,2,0
6860,c009606,12,1,20,6,0,0,2,3,0,0,11,0,5,13,4,4,0,2,0.5,20.0,121400.0,0.0,1,1,0,0,0,0,1,0,0,0,0,2,0,0,3,0,0,1,0,2,1,0,0,2,0,0
6861,c010881,12,0,40,6,1,3,2,5,1,0,15,1,11,13,4,4,0,1,0.5,40.0,83800.0,0.0,1,1,0,1,0,0,0,0,0,0,0,2,0,1,2,0,2,0,2,0,2,0,0,2,2,0
6862,c006657,4,0,30,6,1,1,2,4,2,4,8,14,2,4,13,4,1,1,0.5,30.0,69600.0,0.0,0,0,1,1,0,0,1,0,0,0,3,0,2,0,1,0,0,1,0,1,0,2,2,0,0,1
6863,c014360,11,1,40,6,2,1,3,3,1,1,1,8,5,15,16,4,0,1,0.5,40.0,109750.0,0.0,1,0,0,0,1,0,0,0,0,0,3,0,3,0,3,0,1,0,3,0,0,3,0,2,0,2
6864,c004190,0,1,20,6,0,1,1,3,1,0,15,1,3,8,6,0,1,1,0.5,25.0,93500.0,0.0,1,1,0,0,0,0,0,0,0,1,0,1,3,0,2,0,2,0,0,0,1,0,0,2,3,0
6865,c012631,11,1,20,6,0,0,3,3,1,0,15,0,2,15,6,4,0,1,0.5,20.0,144000.0,0.0,0,1,0,0,1,0,1,0,0,0,0,3,3,0,3,0,0,1,3,0,1,0,0,2,0,3
6866,c012035,10,1,20,6,0,0,2,3,1,0,15,8,1,16,16,3,1,1,0.5,25.0,8000.0,0.0,1,0,0,1,0,1,0,0,0,0,1,0,3,0,3,0,1,0,1,0,1,0,0,0,0,1
6867,c002452,9,1,30,6,0,0,2,3,1,0,8,8,9,0,17,4,0,1,0.5,30.0,33100.0,0.0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2
6868,c006778,12,0,50,6,1,3,1,4,1,2,8,1,12,13,17,4,0,2,0.1,50.0,99000.0,0.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0
6869,c014321,4,1,40,5,0,1,1,3,2,2,15,8,1,4,14,4,0,1,0.5,40.0,37550.0,0.0,1,1,0,0,0,0,1,0,0,0,2,0,3,0,3,0,3,0,3,0,2,0,3,0,0,3
6870,c003258,0,1,30,7,1,1,2,9,1,3,8,15,9,8,17,3,1,3,0.2,35.0,244258.0,0.0,1,1,0,0,0,1,0,0,0,0,3,0,2,0,3,0,2,0,1,0,1,0,0,2,0,0
6871,c012745,15,0,50,6,0,0,3,4,1,1,15,15,8,2,4,1,1,1,0.5,50.0,34000.0,0.0,0,0,1,1,0,1,0,0,0,0,3,0,0,1,1,0,0,1,0,2,0,2,2,0,0,1
6872,c011413,5,1,30,8,0,0,1,3,1,0,0,14,10,6,10,4,0,1,0.5,30.0,25400.0,0.0,1,1,0,0,0,1,0,0,0,0,2,0,0,2,3,0,2,0,0,2,3,0,1,0,0,2
6873,c001150,13,1,20,6,1,2,2,3,1,1,0,14,15,12,14,6,2,2,0.2,20.0,220580.0,0.0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,2,0,1,0,0,0
6874,c012671,12,1,50,5,1,2,10,5,2,4,15,15,12,13,14,1,1,1,0.5,65.0,100700.0,0.0,1,1,0,0,0,1,0,0,0,0,3,0,3,0,3,0,3,0,3,0,2,0,0,2,1,0
6875,c001951,0,1,50,6,1,3,2,5,2,1,8,15,11,8,14,1,1,2,0.2,50.0,190000.0,0.0,1,1,0,0,0,0,0,0,1,0,2,0,2,0,2,0,0,0,0,1,0,0,2,0,0,0
6876,c001967,12,0,20,6,0,1,13,0,1,0,15,11,2,13,14,3,5,2,0.7,25.0,660790.0,1.0,0,1,0,1,0,0,0,0,1,0,0,1,2,0,3,0,2,0,3,0,2,0,3,0,0,2
6877,c000746,8,0,30,5,1,1,3,3,1,0,8,7,11,1,16,4,0,2,0.5,30.0,78200.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,3,0
6878,c000181,10,1,30,6,1,2,2,1,2,4,1,9,15,8,17,5,7,3,0.9,32.5,827400.0,1.0,0,1,1,0,0,0,0,0,1,0,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,3
6879,c004684,5,0,30,6,1,1,2,3,2,9,6,1,10,6,10,1,1,1,0.5,35.0,45400.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,3,0,2,0,1,0,3,0,0,0,2,0
6880,c011924,0,1,30,4,1,1,1,2,1,0,14,13,8,8,17,0,1,1,0.5,35.0,114200.0,0.0,1,0,1,0,1,0,0,0,0,0,1,0,3,0,2,0,0,1,0,1,0,0,2,0,0,2
6881,c003166,0,1,30,6,1,1,1,6,1,1,7,7,8,8,16,0,1,2,0.5,35.0,436760.0,0.0,1,1,0,0,1,0,0,0,0,0,2,0,3,0,2,0,2,0,2,0,0,0,1,0,0,1
6882,c009677,5,1,20,6,0,0,11,0,1,0,8,1,10,8,14,4,1,1,0.5,55.0,17600.0,0.0,1,1,0,0,1,0,0,0,0,0,0,1,2,0,3,0,1,0,0,0,3,0,0,3,0,2
6883,c007440,7,1,40,4,1,2,2,0,3,0,12,3,14,9,16,6,2,1,0.5,35.0,72980.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,2,0,0,0,1,0,2
6884,c009579,0,1,30,6,0,0,2,4,2,2,1,8,9,8,16,1,1,2,0.5,30.0,130000.0,0.0,0,1,1,0,0,1,0,0,0,0,3,0,3,0,3,0,3,0,1,0,1,0,2,0,1,0
6885,c002890,0,1,20,4,0,4,2,2,2,4,12,15,1,8,13,1,1,3,0.5,25.0,348950.0,0.0,1,1,0,1,0,0,0,0,0,0,0,1,3,0,2,0,0,2,2,0,2,0,0,2,2,0
6886,c001812,0,0,30,7,1,2,1,4,2,1,15,15,8,8,16,3,6,2,0.5,35.0,749800.0,1.0,0,1,1,0,0,0,0,0,0,0,2,0,2,0,2,0,1,0,2,0,2,0,1,0,0,1
6887,c005725,12,1,20,4,0,2,11,1,2,2,0,11,10,13,14,4,0,1,0.5,20.0,27600.0,0.0,1,1,0,1,0,0,0,0,0,0,2,0,2,0,2,0,0,1,0,1,2,0,0,1,0,2
6888,c000730,8,1,50,4,1,2,3,2,1,0,8,7,12,1,13,6,3,3,0.8,25.0,1610308.0,1.0,1,1,0,0,0,0,0,0,1,0,2,0,0,2,3,0,0,0,1,0,2,0,0,2,0,1
6889,c014248,4,1,60,3,2,1,10,1,0,1,8,15,12,4,13,1,1,1,0.5,35.0,30000.0,0.0,1,0,1,0,0,1,0,0,0,0,3,0,0,0,2,0,1,0,2,0,2,0,0,0,0,2
6890,c007541,8,1,60,4,1,1,10,0,1,0,8,10,15,1,14,0,1,2,0.5,65.0,217100.0,0.0,1,0,1,0,0,0,1,0,0,0,2,0,3,0,3,0,0,0,2,0,3,0,0,3,0,3
6891,c014200,5,1,60,6,1,2,4,3,2,2,10,14,8,6,10,6,1,1,0.5,35.0,151750.0,0.0,0,1,1,1,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0
6892,c005583,11,0,60,5,1,2,5,1,2,2,11,11,10,15,14,0,1,1,0.5,5.0,6000.0,0.0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,3,0,1,1,0
6893,c007641,7,0,30,6,0,0,2,4,2,4,0,0,7,9,17,1,1,2,0.5,35.0,161900.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,2,0,2,0,0,1
6894,c004681,0,0,20,4,0,0,5,3,3,0,15,15,5,8,6,1,1,1,0.5,25.0,168500.0,0.0,0,1,1,0,0,0,1,0,0,0,1,0,2,0,2,0,0,0,0,0,1,0,0,2,0,1
6895,c009238,1,1,30,5,0,1,1,3,1,0,15,15,14,7,13,4,0,2,0.5,30.0,109000.0,0.0,1,1,0,0,0,0,1,0,0,0,2,0,2,0,1,0,0,0,1,0,0,0,0,2,0,2
6896,c014241,13,0,30,6,1,3,3,4,1,2,12,12,11,12,14,6,3,1,0.5,15.0,100100.0,0.0,0,1,1,0,0,1,0,0,0,0,3,0,0,3,0,3,0,1,0,1,3,0,0,1,1,0
6897,c011576,8,1,20,5,0,3,11,0,2,7,13,1,7,1,6,4,0,2,0.5,20.0,11400.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,2,0,0,3,0,0,0,3,0,3
6898,c006715,0,1,30,6,0,0,8,4,2,1,8,15,1,8,6,1,1,2,0.5,35.0,274408.0,0.0,1,1,1,0,0,0,0,0,0,0,2,0,1,0,2,0,0,1,0,0,2,0,0,2,3,0
6899,c003031,4,1,20,6,0,4,1,0,1,1,4,12,12,4,13,1,1,1,0.5,35.0,59600.0,0.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,3,0,1,0,0,3,0,3
6900,c006362,8,0,30,6,1,1,2,4,1,1,8,8,14,1,17,0,1,1,0.7,35.0,368660.0,0.0,1,1,0,0,0,0,1,0,0,0,3,0,3,0,3,0,3,0,3,0,3,0,0,3,0,3
6901,c007640,9,1,40,6,0,0,1,3,2,1,8,0,9,0,14,4,1,1,0.5,25.0,44500.0,0.0,1,1,0,0,0,0,1,0,0,0,2,0,2,0,2,0,2,0,1,0,2,0,2,0,2,0
6902,c004812,0,0,30,7,0,0,1,4,2,2,5,0,8,8,17,1,1,2,0.4,25.0,414380.0,0.0,1,0,1,0,0,0,0,0,1,0,0,2,3,0,1,0,0,1,2,0,0,0,2,0,1,0
6903,c010038,4,1,30,6,0,4,2,2,1,2,0,1,11,4,13,4,0,1,0.5,30.0,5000.0,0.0,1,1,0,0,0,0,1,0,0,0,2,0,1,0,0,2,0,1,2,0,2,0,0,2,0,2
