TRAVEL_ID,VISIT_AREA_NM,SIDO,GUNGU,VISIT_AREA_TYPE_CD,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,RESIDENCE_TIME_MIN,REVISIT_YN,TRAVELER_ID,TRAVEL_MISSION_PRIORITY,GENDER,AGE_GRP,INCOME,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_MOTIVE_1,TRAVEL_NUM,TRAVEL_COMPANIONS_NUM
b_b007930,비선대,강원,속초시,1.0,4.0,4.0,4.0,60.0,1,b007930,28,남,60,5,2,3,4,4,5,4,3,5,2,2,4
b_b007930,설악산,강원,양양군,1.0,3.0,3.0,3.0,60.0,0,b007930,28,남,60,5,2,3,4,4,5,4,3,5,2,2,4
b_b005151,설악산자생식물원,강원,속초시,6.0,5.0,5.0,5.0,60.0,1,b005151,1,남,50,4,5,6,5,4,4,3,5,3,3,3,4
b_b005151,미시령옛길,강원,고성군,1.0,5.0,5.0,5.0,30.0,0,b005151,1,남,50,4,5,6,5,4,4,3,5,3,3,3,4
b_b011476,동아서점,강원,속초시,3.0,4.0,5.0,5.0,30.0,0,b011476,22,남,30,4,4,3,2,2,3,2,6,6,5,4,0
b_b011476,사천진해변,강원,강릉시,1.0,4.0,4.0,4.0,30.0,0,b011476,22,남,30,4,4,3,2,2,3,2,6,6,5,4,0
b_b011476,안목해변,강원,강릉시,1.0,4.0,3.0,3.0,90.0,0,b011476,22,남,30,4,4,3,2,2,3,2,6,6,5,4,0
b_b011476,문우당서림,강원,속초시,3.0,5.0,4.0,5.0,60.0,0,b011476,22,남,30,4,4,3,2,2,3,2,6,6,5,4,0
b_b011476,속초관광수산시장,강원,속초시,4.0,4.0,4.0,4.0,60.0,1,b011476,22,남,30,4,4,3,2,2,3,2,6,6,5,4,0
b_b008186,주전골,강원,양양군,1.0,5.0,5.0,5.0,90.0,0,b008186,27,여,30,4,5,4,4,5,4,4,4,2,3,2,1
b_b008186,오색탄산온천,강원,양양군,6.0,5.0,5.0,5.0,120.0,0,b008186,27,여,30,4,5,4,4,5,4,4,4,2,3,2,1
b_b004475,태화강국가정원 십리대숲,울산,중구,1.0,5.0,5.0,5.0,30.0,0,b004475,27,여,40,5,4,2,2,3,5,5,3,2,7,5,5
b_b006346,북면수변생태공원,경남,창원시,1.0,5.0,5.0,5.0,330.0,0,b006346,5,남,40,5,1,4,1,5,2,2,6,2,1,1,3
b_b006986,정선아리랑시장,강원,정선군,4.0,3.0,2.0,2.0,60.0,1,b006986,8,여,30,5,2,2,2,1,5,1,1,5,2,4,0
b_b006986,화암동굴,강원,정선군,1.0,2.0,2.0,2.0,60.0,0,b006986,8,여,30,5,2,2,2,1,5,1,1,5,2,4,0
b_b001856,남대천연어생태공원,강원,양양군,1.0,4.0,3.0,3.0,30.0,0,b001856,5,남,20,2,6,1,2,4,4,6,2,7,7,3,0
b_b001856,오션서프,강원,양양군,5.0,4.0,4.0,3.0,180.0,0,b001856,5,남,20,2,6,1,2,4,4,6,2,7,7,3,0
b_b001856,낙산해변,강원,양양군,1.0,4.0,4.0,4.0,30.0,0,b001856,5,남,20,2,6,1,2,4,4,6,2,7,7,3,0
b_b001856,설악해변,강원,양양군,1.0,5.0,5.0,5.0,30.0,0,b001856,5,남,20,2,6,1,2,4,4,6,2,7,7,3,0
b_b002541,태화강동굴피아,울산,남구,2.0,5.0,2.0,5.0,60.0,0,b002541,6,여,20,4,1,4,2,6,5,6,2,1,3,5,3
b_b002541,장생포고래문화마을,울산,남구,7.0,5.0,3.0,5.0,60.0,0,b002541,6,여,20,4,1,4,2,6,5,6,2,1,3,5,3
b_b002541,태화강국가정원 십리대숲,울산,중구,1.0,5.0,4.0,5.0,60.0,0,b002541,6,여,20,4,1,4,2,6,5,6,2,1,3,5,3
b_b011861,청평사,강원,춘천시,2.0,5.0,5.0,5.0,60.0,0,b011861,3,여,60,3,1,7,2,1,1,7,2,3,8,1,0
b_b006420,환호공원 스페이스워크,경북,포항시,6.0,4.0,4.0,4.0,90.0,0,b006420,4,남,30,8,3,2,4,1,2,6,1,6,3,1,2
b_b006420,영일대해수욕장,경북,포항시,1.0,5.0,5.0,5.0,30.0,1,b006420,4,남,30,8,3,2,4,1,2,6,1,6,3,1,2
b_b011045,레고랜드코리아리조트,강원,춘천시,6.0,4.0,2.0,4.0,420.0,1,b011045,2,남,40,8,5,2,1,4,5,5,2,5,10,1,2
b_b010926,진주성,경남,진주시,2.0,5.0,4.0,5.0,60.0,1,b010926,9,여,20,2,3,6,5,5,3,5,3,6,1,2,0
b_b010926,진주남강유등축제,경남,진주시,8.0,4.0,3.0,4.0,30.0,0,b010926,9,여,20,2,3,6,5,5,3,5,3,6,1,2,0
b_b005055,해운대해수욕장,부산,해운대구,1.0,5.0,5.0,4.0,30.0,1,b005055,23,여,30,3,2,2,2,2,2,5,2,5,1,3,0
b_b000960,밀락 더 마켓,부산,수영구,4.0,4.0,3.0,4.0,90.0,0,b000960,22,남,20,3,5,3,2,2,2,6,6,7,5,2,1
b_b000960,해운대블루라인파크 미포정거장,부산,해운대구,7.0,5.0,5.0,5.0,30.0,0,b000960,22,남,20,3,5,3,2,2,2,6,6,7,5,2,1
b_b000960,롯데월드 어드벤처 부산,부산,기장군,6.0,4.0,2.0,3.0,210.0,0,b000960,22,남,20,3,5,3,2,2,2,6,6,7,5,2,1
b_b004393,강문해변,강원,강릉시,1.0,5.0,5.0,5.0,60.0,1,b004393,1,여,20,4,2,2,2,3,2,3,4,4,2,1,0
b_b004393,안목해변,강원,강릉시,1.0,5.0,5.0,5.0,60.0,0,b004393,1,여,20,4,2,2,2,3,2,3,4,4,2,1,0
b_b009545,롯데백화점 대구점,대구,북구,4.0,3.0,3.0,3.0,60.0,1,b009545,1,여,20,5,2,1,2,2,2,6,2,4,2,3,0
b_b000596,광안리해수욕장,부산,수영구,1.0,4.0,3.0,5.0,60.0,0,b000596,4,남,20,1,5,1,2,3,3,4,1,5,3,2,1
b_b000596,씨라이프 부산아쿠아리움,부산,해운대구,6.0,5.0,5.0,4.0,120.0,0,b000596,4,남,20,1,5,1,2,3,3,4,1,5,3,2,1
b_b000596,해운대블루라인파크 미포정거장,부산,해운대구,6.0,4.0,3.0,3.0,30.0,0,b000596,4,남,20,1,5,1,2,3,3,4,1,5,3,2,1
b_b000596,해운대블루라인파크 미포정거장,부산,해운대구,6.0,4.0,3.0,3.0,60.0,1,b000596,4,남,20,1,5,1,2,3,3,4,1,5,3,2,1
b_b000596,해운대블루라인파크 송정정거장,부산,해운대구,7.0,4.0,3.0,3.0,60.0,0,b000596,4,남,20,1,5,1,2,3,3,4,1,5,3,2,1
b_b009861,강릉중앙시장,강원,강릉시,4.0,5.0,5.0,5.0,30.0,1,b009861,21,여,20,4,1,1,4,4,6,1,4,7,7,1,0
b_b009861,안목해변,강원,강릉시,1.0,5.0,5.0,5.0,30.0,1,b009861,21,여,20,4,1,1,4,4,6,1,4,7,7,1,0
b_b003370,캘리포니아비치,경북,경주시,6.0,4.0,4.0,4.0,330.0,0,b003370,2,여,20,1,3,2,2,5,2,2,1,4,3,2,5
b_b011242,해운대해수욕장,부산,해운대구,1.0,5.0,5.0,5.0,300.0,0,b011242,21,남,30,5,2,3,2,2,2,3,6,5,6,6,1
b_b001299,강릉중앙시장,강원,강릉시,4.0,3.0,3.0,3.0,60.0,0,b001299,7,남,30,7,2,1,1,2,2,3,2,2,1,1,2
b_b001299,서피비치,강원,양양군,5.0,5.0,5.0,5.0,60.0,0,b001299,7,남,30,7,2,1,1,2,2,3,2,2,1,1,2
b_b003859,하조대해수욕장,강원,양양군,1.0,4.0,4.0,5.0,30.0,0,b003859,21,여,20,2,2,5,1,2,7,6,1,7,2,1,2
b_b003859,인구해변,강원,양양군,1.0,4.0,3.0,3.0,90.0,0,b003859,21,여,20,2,2,5,1,2,7,6,1,7,2,1,2
b_b005652,불국사,경북,경주시,2.0,4.0,5.0,5.0,90.0,0,b005652,2,여,20,7,3,3,3,5,4,5,3,6,4,4,0
b_b005652,첨성대,경북,경주시,2.0,4.0,3.0,4.0,30.0,0,b005652,2,여,20,7,3,3,3,5,4,5,3,6,4,4,0
b_b005652,경주월드,경북,경주시,6.0,5.0,5.0,5.0,360.0,0,b005652,2,여,20,7,3,3,3,5,4,5,3,6,4,4,0
b_b005652,동궁과월지,경북,경주시,2.0,3.0,2.0,4.0,30.0,1,b005652,2,여,20,7,3,3,3,5,4,5,3,6,4,4,0
b_b005652,대릉원,경북,경주시,2.0,5.0,5.0,5.0,90.0,0,b005652,2,여,20,7,3,3,3,5,4,5,3,6,4,4,0
b_b006236,첨성대,경북,경주시,2.0,5.0,5.0,5.0,30.0,1,b006236,21,여,30,3,6,4,4,1,3,4,4,7,3,1,1
b_b006236,신세계프리미엄아울렛 부산,부산,기장군,4.0,5.0,5.0,5.0,30.0,1,b006236,21,여,30,3,6,4,4,1,3,4,4,7,3,1,1
b_b006236,월정교,경북,경주시,2.0,5.0,5.0,5.0,30.0,1,b006236,21,여,30,3,6,4,4,1,3,4,4,7,3,1,1
b_b018627,분황사,경북,경주시,2.0,3.0,1.0,2.0,60.0,0,b018627,3,여,20,1,1,4,3,2,4,1,5,4,1,1,0
b_b018627,황리단길,경북,경주시,4.0,4.0,5.0,4.0,330.0,1,b018627,3,여,20,1,1,4,3,2,4,1,5,4,1,1,0
b_b004778,안목해변,강원,강릉시,1.0,5.0,5.0,5.0,60.0,0,b004778,21,여,30,6,1,2,2,5,3,6,3,3,7,4,1
b_b007937,수성못,대구,수성구,1.0,2.0,2.0,2.0,30.0,0,b007937,4,남,20,3,3,3,3,3,2,2,5,5,2,3,0
b_b007937,스파크랜드,대구,중구,6.0,2.0,3.0,3.0,30.0,0,b007937,4,남,20,3,3,3,3,3,2,2,5,5,2,3,0
b_b007937,서문시장,대구,중구,4.0,2.0,2.0,2.0,30.0,0,b007937,4,남,20,3,3,3,3,3,2,2,5,5,2,3,0
b_b007937,청라언덕,대구,중구,2.0,3.0,2.0,3.0,30.0,0,b007937,4,남,20,3,3,3,3,3,2,2,5,5,2,3,0
b_b011118,롯데프리미엄아울렛 동부산점,부산,기장군,4.0,5.0,5.0,5.0,60.0,1,b011118,1,여,40,3,4,1,4,3,4,2,6,6,3,2,1
b_b005273,석굴암,경북,경주시,2.0,5.0,5.0,5.0,60.0,1,b005273,3,여,30,3,1,1,1,5,7,1,1,7,5,5,1
b_b005273,경주월드,경북,경주시,6.0,5.0,5.0,5.0,180.0,0,b005273,3,여,30,3,1,1,1,5,7,1,1,7,5,5,1
b_b006321,광안리해수욕장,부산,수영구,1.0,5.0,5.0,5.0,30.0,1,b006321,7,남,30,4,4,2,2,5,4,4,3,5,4,2,1
b_b006321,해운대해수욕장,부산,해운대구,1.0,5.0,5.0,5.0,60.0,1,b006321,7,남,30,4,4,2,2,5,4,4,3,5,4,2,1
b_b001651,곤륜산 활공장,경북,포항시,1.0,5.0,5.0,5.0,60.0,0,b001651,4,여,20,4,3,3,3,1,3,3,1,5,2,4,1
b_b001651,칠포해수욕장,경북,포항시,1.0,5.0,5.0,5.0,90.0,0,b001651,4,여,20,4,3,3,3,1,3,3,1,5,2,4,1
b_b001651,영일대,경북,포항시,2.0,5.0,5.0,5.0,60.0,1,b001651,4,여,20,4,3,3,3,1,3,3,1,5,2,4,1
b_b010300,이케아 동부산점,부산,기장군,4.0,4.0,5.0,4.0,150.0,0,b010300,1,여,20,3,6,1,1,3,7,3,1,7,3,3,1
b_b010300,롯데프리미엄아울렛 동부산점,부산,기장군,4.0,3.0,4.0,4.0,60.0,0,b010300,1,여,20,3,6,1,1,3,7,3,1,7,3,3,1
b_b006646,강릉커피축제,강원,강릉시,8.0,5.0,4.0,4.0,630.0,0,b006646,9,남,30,2,1,1,1,5,4,1,1,2,10,5,0
b_b015565,경주월드,경북,경주시,6.0,4.0,5.0,5.0,330.0,1,b015565,2,남,20,1,2,2,1,3,1,1,1,7,8,1,16
b_b002136,속초시립박물관,강원,속초시,2.0,4.0,4.0,4.0,60.0,0,b002136,3,남,50,5,3,5,3,1,3,1,2,4,2,1,1
b_b002136,낙산사,강원,양양군,2.0,5.0,5.0,5.0,120.0,0,b002136,3,남,50,5,3,5,3,1,3,1,2,4,2,1,1
b_b002136,속초관광수산시장,강원,속초시,4.0,4.0,5.0,5.0,60.0,0,b002136,3,남,50,5,3,5,3,1,3,1,2,4,2,1,1
b_b002136,소금산출렁다리,강원,원주시,1.0,5.0,5.0,5.0,150.0,0,b002136,3,남,50,5,3,5,3,1,3,1,2,4,2,1,1
